time,replica_index,volume_factor,number_density,pressure,kinetic_temperature,potential_energy_per_atom,total_energy_per_atom
92.8,2,0.939969530564,1.06386427164,0.364838106975,0.643277441263,-7.98854879903,-7.02363263714
93.2,2,0.939022770362,1.06493690203,0.308705765162,0.768714291762,-7.98822208742,-6.83515064977
93.6,2,0.938907440128,1.06506771303,0.311561164813,0.704544577312,-7.98823984126,-6.93142297529
94,2,0.94419977368,1.05909790266,-0.042340182312,0.788188494813,-7.98507728876,-6.80279454654
94.4,2,0.945337132272,1.05782367566,-0.0110176964312,0.644207925296,-7.98543782218,-7.01912593424
94.8,2,0.939397205991,1.06451242736,0.319363197838,0.741302466796,-7.98828772892,-6.87633402872
95.2,2,0.939465220241,1.06443536009,0.291147980948,0.642931204188,-7.98811022896,-7.02371342268
95.6,2,0.937530455898,1.06663201575,0.352837488297,0.726034978088,-7.98848288507,-6.89943041793
96,2,0.9333067427,1.07145909726,0.622495968601,0.753952225108,-7.9894621576,-6.85853381994
96.4,2,0.93021235427,1.0750233486,0.939385633823,0.784919136949,-7.9893360715,-6.81195736608
96.8,2,0.933956659034,1.07071349653,0.649566435917,0.676352687569,-7.98950389379,-6.97497486244
97.2,2,0.936180253873,1.06817036128,0.504000708553,0.715373947341,-7.98915961397,-6.91609869296
97.6,2,0.945194813144,1.05798295345,-0.122461633839,0.692417124638,-7.98408081549,-6.94545512854
98,2,0.940360649361,1.06342178469,0.316701199992,0.703939037092,-7.98827149236,-6.93236293673
98.4,2,0.931983944473,1.07297985757,0.743593239528,0.64524695484,-7.98957137752,-7.02170094526
98.8,2,0.920465615532,1.08640668714,1.71535891228,0.708541477679,-7.98382460787,-6.92101239135
99.2,2,0.917220802589,1.09025002178,1.98077540258,0.70166095132,-7.98041729737,-6.92792587039
99.6,2,0.918869023415,1.08829438638,1.83045845771,0.680584764108,-7.98243591086,-6.9615587647
100,2,0.919401201371,1.0876644478,1.92108797817,0.744154487515,-7.98124621821,-6.86501448694
100.4,2,0.916166080219,1.09150515566,2.36174917943,0.675947098949,-7.97430884168,-6.96038819326
100.8,2,0.906199473934,1.10350979973,3.03463795638,0.606955102431,-7.9603232519,-7.04989059826
101.2,2,0.91201462772,1.09647364155,2.48729320177,0.656363684621,-7.97199842699,-6.98745290006
101.6,2,0.919939529296,1.08702797103,1.85019530607,0.603896592517,-7.98218397478,-7.076339086
102,2,0.924558279888,1.08159758206,1.42754177654,0.739732181245,-7.98667591049,-6.87707763862
102.4,2,0.921846266863,1.08477957328,1.59217079272,0.681446990482,-7.98515561216,-6.96298512644
102.8,2,0.926166548025,1.0797194113,1.24520761048,0.644350076,-7.98800181627,-7.02147670227
103.2,2,0.928129068848,1.07743635402,1.1367434098,0.793415697265,-7.9886055944,-6.7984820485
103.6,2,0.927981815768,1.0776073227,1.30329362413,0.638285823749,-7.98762118435,-7.03019244873
104,2,0.930897206164,1.07423246453,0.910417703067,0.731930600767,-7.98940218993,-6.89150628878
104.4,2,0.930314695208,1.07490508873,1.02229664442,0.750246729474,-7.98908813032,-6.86371803611
104.8,2,0.932828006752,1.07200897996,0.844258041398,0.777718913428,-7.9895127749,-6.82293440476
105.2,2,0.926898738042,1.07886650284,1.16864723155,0.717627162622,-7.98844261976,-6.91200187583
105.6,2,0.930456539039,1.07474122438,0.997929992604,0.663800502182,-7.98916995934,-6.99346920607
106,2,0.929426057774,1.07593282073,0.980321257894,0.609949454669,-7.98922446601,-7.07430028401
106.4,2,0.939260940788,1.06466686367,0.251889141487,0.6561343169,-7.98784327984,-7.00364180449
106.8,2,0.948024191193,1.0548254035,-0.146535356078,0.742193004513,-7.98376027622,-6.87047076945
107.2,2,0.948641381815,1.05413912904,-0.399296093316,0.702360586673,-7.97978401654,-6.92624313654
107.6,2,0.941571251782,1.0620545159,0.143183237296,0.675909866004,-7.98698083471,-6.9731160357
108,2,0.939199073565,1.06473699575,0.231140148951,0.600468766324,-7.98769272741,-7.08698957792
108.4,2,0.935769579551,1.06863914136,0.567290146299,0.72506353251,-7.98934565809,-6.90175035933
